Timestamp,Tick,Encoder,X,Y,Z
2025-05-13T09:53:36.726,173447,0,-10.000000,30.000000,1004.000000
2025-05-13T09:53:36.727,173448,0,30.000000,41.000000,1004.000000
2025-05-13T09:53:36.727,173449,0,34.000000,18.000000,1028.000000
2025-05-13T09:53:36.727,173450,0,34.000000,18.000000,1028.000000
2025-05-13T09:53:36.728,173451,0,-2.000000,16.000000,1020.000000
2025-05-13T09:53:36.728,173452,0,-2.000000,42.000000,1018.000000
2025-05-13T09:53:36.729,173453,0,-2.000000,42.000000,1018.000000
2025-05-13T09:53:36.729,173454,0,-6.000000,45.000000,982.000000
2025-05-13T09:53:36.729,173455,0,-6.000000,45.000000,1001.000000
2025-05-13T09:53:36.730,173456,0,43.000000,20.000000,1001.000000
2025-05-13T09:53:36.730,173457,0,43.000000,19.000000,995.000000
2025-05-13T09:53:36.731,173458,0,37.000000,19.000000,995.000000
2025-05-13T09:53:36.731,173459,0,0.000000,18.000000,981.000000
2025-05-13T09:53:36.731,173460,0,0.000000,18.000000,1002.000000
2025-05-13T09:53:36.732,173461,0,-4.000000,21.000000,1002.000000
2025-05-13T09:53:36.732,173462,0,17.000000,15.000000,1025.000000
2025-05-13T09:53:36.732,173463,0,17.000000,15.000000,1025.000000
2025-05-13T09:53:36.733,173464,0,32.000000,23.000000,976.000000
2025-05-13T09:53:36.733,173465,0,32.000000,17.000000,1022.000000
2025-05-13T09:53:36.734,173466,0,-13.000000,17.000000,1022.000000
2025-05-13T09:53:36.734,173467,0,-7.000000,18.000000,1026.000000
2025-05-13T09:53:36.734,173468,0,-7.000000,18.000000,1018.000000
2025-05-13T09:53:36.735,173469,0,32.000000,16.000000,1018.000000
2025-05-13T09:53:36.735,173470,0,32.000000,21.000000,987.000000
2025-05-13T09:53:36.736,173471,0,37.000000,21.000000,987.000000
2025-05-13T09:53:36.736,173472,0,-12.000000,26.000000,978.000000
2025-05-13T09:53:36.737,173473,0,-12.000000,26.000000,1027.000000
2025-05-13T09:53:36.737,173474,0,32.000000,45.000000,1027.000000
2025-05-13T09:53:36.737,173475,0,43.000000,35.000000,1024.000000
2025-05-13T09:53:36.738,173476,0,43.000000,35.000000,1024.000000
2025-05-13T09:53:36.738,173477,0,41.000000,43.000000,992.000000
2025-05-13T09:53:36.738,173478,0,41.000000,45.000000,980.000000
2025-05-13T09:53:36.739,173479,0,-5.000000,45.000000,980.000000
2025-05-13T09:53:36.739,173480,0,-1.000000,16.000000,999.000000
2025-05-13T09:53:36.739,173481,0,-1.000000,16.000000,1019.000000
2025-05-13T09:53:36.740,173482,0,40.000000,42.000000,1019.000000
2025-05-13T09:53:36.740,173483,0,40.000000,18.000000,976.000000
2025-05-13T09:53:36.741,173484,0,-8.000000,18.000000,976.000000
2025-05-13T09:53:36.741,173485,0,-11.000000,21.000000,978.000000
2025-05-13T09:53:36.741,173486,0,-11.000000,21.000000,1010.000000
2025-05-13T09:53:36.742,173487,0,-3.000000,45.000000,1010.000000
2025-05-13T09:53:36.742,173488,0,44.000000,16.000000,982.000000
2025-05-13T09:53:36.743,173489,0,44.000000,16.000000,982.000000
2025-05-13T09:53:36.743,173490,0,43.000000,44.000000,979.000000
2025-05-13T09:53:36.743,173491,0,43.000000,22.000000,1016.000000
2025-05-13T09:53:36.744,173492,0,-14.000000,22.000000,1016.000000
2025-05-13T09:53:36.744,173493,0,31.000000,36.000000,1027.000000
2025-05-13T09:53:36.745,173494,0,31.000000,36.000000,1024.000000
2025-05-13T09:53:36.745,173495,0,37.000000,20.000000,1024.000000
2025-05-13T09:53:36.746,173496,0,37.000000,41.000000,1020.000000
2025-05-13T09:53:36.746,173497,0,0.000000,41.000000,1020.000000
2025-05-13T09:53:36.746,173498,0,-7.000000,38.000000,1027.000000
2025-05-13T09:53:36.747,173499,0,-7.000000,38.000000,1028.000000
2025-05-13T09:53:36.747,173500,0,33.000000,40.000000,1028.000000
2025-05-13T09:53:36.747,173501,0,38.000000,44.000000,1016.000000
2025-05-13T09:53:36.748,173502,0,38.000000,44.000000,1016.000000
2025-05-13T09:53:36.748,173503,0,-5.000000,28.000000,995.000000
2025-05-13T09:53:36.749,173504,0,-5.000000,21.000000,1017.000000
2025-05-13T09:53:36.749,173505,0,7.000000,21.000000,1017.000000
2025-05-13T09:53:36.749,173506,0,-3.000000,42.000000,998.000000
2025-05-13T09:53:36.750,173507,0,-3.000000,42.000000,1022.000000
2025-05-13T09:53:36.750,173508,0,45.000000,35.000000,1022.000000
2025-05-13T09:53:36.750,173509,0,45.000000,21.000000,979.000000
2025-05-13T09:53:36.751,173510,0,-8.000000,21.000000,979.000000
2025-05-13T09:53:36.751,173511,0,-7.000000,18.000000,977.000000
2025-05-13T09:53:36.752,173512,0,-7.000000,18.000000,1024.000000
2025-05-13T09:53:36.752,173513,0,-2.000000,38.000000,1024.000000
2025-05-13T09:53:36.752,173514,0,32.000000,44.000000,1020.000000
2025-05-13T09:53:36.753,173515,0,32.000000,44.000000,1020.000000
2025-05-13T09:53:36.753,173516,0,-5.000000,22.000000,975.000000
2025-05-13T09:53:36.754,173517,0,-5.000000,22.000000,1021.000000
2025-05-13T09:53:36.754,173518,0,11.000000,22.000000,1021.000000
2025-05-13T09:53:36.754,173519,0,-3.000000,43.000000,1008.000000
2025-05-13T09:53:36.755,173520,0,-3.000000,43.000000,1008.000000
2025-05-13T09:53:36.755,173521,0,16.000000,41.000000,1021.000000
2025-05-13T09:53:36.756,173522,0,16.000000,23.000000,996.000000
2025-05-13T09:53:36.756,173523,0,0.000000,23.000000,996.000000
2025-05-13T09:53:36.756,173524,0,-3.000000,18.000000,1022.000000
2025-05-13T09:53:36.757,173525,0,-3.000000,18.000000,1020.000000
2025-05-13T09:53:36.757,173526,0,34.000000,20.000000,1020.000000
2025-05-13T09:53:36.757,173527,0,37.000000,15.000000,1027.000000
2025-05-13T09:53:36.758,173528,0,37.000000,15.000000,1027.000000
2025-05-13T09:53:36.758,173529,0,-6.000000,21.000000,982.000000
2025-05-13T09:53:36.759,173530,0,-6.000000,21.000000,1020.000000
2025-05-13T09:53:36.759,173531,0,7.000000,29.000000,1020.000000
2025-05-13T09:53:36.759,173532,0,-4.000000,39.000000,1001.000000
2025-05-13T09:53:36.760,173533,0,-4.000000,39.000000,1001.000000
2025-05-13T09:53:36.760,173534,0,35.000000,18.000000,1023.000000
2025-05-13T09:53:36.761,173535,0,35.000000,27.000000,971.000000
2025-05-13T09:53:36.761,173536,0,-1.000000,27.000000,971.000000
2025-05-13T09:53:36.761,173537,0,-6.000000,25.000000,1021.000000
2025-05-13T09:53:36.762,173538,0,-6.000000,25.000000,1001.000000
2025-05-13T09:53:36.762,173539,0,-2.000000,17.000000,1001.000000
2025-05-13T09:53:36.763,173540,0,28.000000,21.000000,1016.000000
2025-05-13T09:53:36.763,173541,0,38.000000,21.000000,1016.000000
2025-05-13T09:53:36.763,173542,0,-6.000000,17.000000,976.000000
2025-05-13T09:53:36.764,173543,0,-6.000000,17.000000,1018.000000
2025-05-13T09:53:36.764,173544,0,10.000000,20.000000,1018.000000
2025-05-13T09:53:36.764,173545,0,-1.000000,40.000000,1013.000000
2025-05-13T09:53:36.765,173546,0,-1.000000,40.000000,1013.000000
2025-05-13T09:53:36.765,173547,0,33.000000,24.000000,1020.000000
2025-05-13T09:53:36.766,173548,0,33.000000,67.000000,969.000000
2025-05-13T09:53:36.766,173549,0,-2.000000,67.000000,969.000000
2025-05-13T09:53:36.766,173550,0,-11.000000,23.000000,1024.000000
2025-05-13T09:53:36.767,173551,0,-11.000000,23.000000,1019.000000
2025-05-13T09:53:36.767,173552,0,-5.000000,45.000000,1019.000000
2025-05-13T09:53:36.768,173553,0,25.000000,19.000000,1019.000000
2025-05-13T09:53:36.768,173554,0,35.000000,19.000000,1019.000000
2025-05-13T09:53:36.768,173555,0,-12.000000,19.000000,1017.000000
2025-05-13T09:53:36.769,173556,0,-12.000000,19.000000,1015.000000
2025-05-13T09:53:36.769,173557,0,-12.000000,27.000000,1015.000000
2025-05-13T09:53:36.770,173558,0,33.000000,38.000000,1006.000000
2025-05-13T09:53:36.770,173559,0,33.000000,38.000000,1006.000000
2025-05-13T09:53:36.770,173560,0,41.000000,44.000000,1028.000000
2025-05-13T09:53:36.771,173561,0,41.000000,21.000000,968.000000
2025-05-13T09:53:36.771,173562,0,33.000000,21.000000,968.000000
2025-05-13T09:53:36.772,173563,0,-8.000000,16.000000,1026.000000
2025-05-13T09:53:36.772,173564,0,-8.000000,16.000000,1018.000000
2025-05-13T09:53:36.772,173565,0,-6.000000,17.000000,1018.000000
2025-05-13T09:53:36.773,173566,0,23.000000,21.000000,1014.000000
2025-05-13T09:53:36.773,173567,0,39.000000,21.000000,1014.000000
2025-05-13T09:53:36.773,173568,0,-3.000000,18.000000,981.000000
2025-05-13T09:53:36.774,173569,0,-3.000000,18.000000,1020.000000
2025-05-13T09:53:36.774,173570,0,13.000000,19.000000,1020.000000
2025-05-13T09:53:36.775,173571,0,32.000000,39.000000,1011.000000
2025-05-13T09:53:36.775,173572,0,32.000000,39.000000,1011.000000
2025-05-13T09:53:36.775,173573,0,45.000000,23.000000,1019.000000
2025-05-13T09:53:36.776,173574,0,45.000000,24.000000,974.000000
2025-05-13T09:53:36.776,173575,0,-3.000000,24.000000,974.000000
2025-05-13T09:53:36.777,173576,0,-10.000000,25.000000,1026.000000
2025-05-13T09:53:36.777,173577,0,-10.000000,25.000000,1019.000000
2025-05-13T09:53:36.777,173578,0,0.000000,38.000000,1019.000000
2025-05-13T09:53:36.778,173579,0,30.000000,42.000000,1023.000000
2025-05-13T09:53:36.778,173580,0,39.000000,42.000000,1023.000000
2025-05-13T09:53:36.779,173581,0,32.000000,21.000000,1018.000000
2025-05-13T09:53:36.779,173582,0,32.000000,21.000000,979.000000
2025-05-13T09:53:36.779,173583,0,-9.000000,36.000000,979.000000
2025-05-13T09:53:36.780,173584,0,-3.000000,16.000000,1005.000000
2025-05-13T09:53:36.780,173585,0,-3.000000,16.000000,974.000000
2025-05-13T09:53:36.780,173586,0,36.000000,23.000000,981.000000
2025-05-13T09:53:36.781,173587,0,36.000000,26.000000,978.000000
2025-05-13T09:53:36.781,173588,0,-8.000000,26.000000,978.000000
2025-05-13T09:53:36.782,173589,0,14.000000,19.000000,1020.000000
2025-05-13T09:53:36.782,173590,0,14.000000,19.000000,1008.000000
2025-05-13T09:53:36.782,173591,0,33.000000,42.000000,1008.000000
2025-05-13T09:53:36.783,173592,0,33.000000,21.000000,1014.000000
2025-05-13T09:53:36.783,173593,0,36.000000,21.000000,1014.000000
2025-05-13T09:53:36.784,173594,0,-5.000000,19.000000,976.000000
2025-05-13T09:53:36.784,173595,0,-5.000000,19.000000,980.000000
2025-05-13T09:53:36.784,173596,0,-9.000000,18.000000,980.000000
2025-05-13T09:53:36.785,173597,0,-1.000000,37.000000,1024.000000
2025-05-13T09:53:36.785,173598,0,-1.000000,37.000000,1024.000000
2025-05-13T09:53:36.786,173599,0,-1.000000,45.000000,1019.000000
2025-05-13T09:53:36.786,173600,0,-1.000000,27.000000,977.000000
2025-05-13T09:53:36.786,173601,0,-13.000000,27.000000,977.000000
2025-05-13T09:53:36.787,173602,0,13.000000,25.000000,1004.000000
2025-05-13T09:53:36.787,173603,0,13.000000,25.000000,1028.000000
2025-05-13T09:53:36.787,173604,0,30.000000,45.000000,1028.000000
2025-05-13T09:53:36.788,173605,0,30.000000,42.000000,1014.000000
2025-05-13T09:53:36.788,173606,0,-3.000000,42.000000,1014.000000
2025-05-13T09:53:36.789,173607,0,9.000000,17.000000,996.000000
2025-05-13T09:53:36.789,173608,0,9.000000,17.000000,999.000000
2025-05-13T09:53:36.789,173609,0,-6.000000,42.000000,999.000000
2025-05-13T09:53:36.790,173610,0,-3.000000,42.000000,1023.000000
2025-05-13T09:53:36.790,173611,0,-3.000000,42.000000,1023.000000
2025-05-13T09:53:36.791,173612,0,31.000000,42.000000,979.000000
2025-05-13T09:53:36.791,173613,0,31.000000,21.000000,1022.000000
2025-05-13T09:53:36.791,173614,0,31.000000,21.000000,1022.000000
2025-05-13T09:53:36.792,173615,0,13.000000,43.000000,1021.000000
2025-05-13T09:53:36.792,173616,0,13.000000,43.000000,1022.000000
2025-05-13T09:53:36.793,173617,0,34.000000,36.000000,1022.000000
2025-05-13T09:53:36.793,173618,0,34.000000,16.000000,989.000000
2025-05-13T09:53:36.793,173619,0,-3.000000,16.000000,989.000000
2025-05-13T09:53:36.794,173620,0,-7.000000,42.000000,978.000000
2025-05-13T09:53:36.794,173621,0,-7.000000,42.000000,998.000000
2025-05-13T09:53:36.795,173622,0,11.000000,23.000000,998.000000
2025-05-13T09:53:36.795,173623,0,31.000000,17.000000,1019.000000
2025-05-13T09:53:36.795,173624,0,31.000000,17.000000,1019.000000
2025-05-13T09:53:36.796,173625,0,-2.000000,44.000000,981.000000
2025-05-13T09:53:36.796,173626,0,-2.000000,23.000000,1014.000000
2025-05-13T09:53:36.796,173627,0,-13.000000,23.000000,1014.000000
2025-05-13T09:53:36.797,173628,0,-5.000000,15.000000,1013.000000
2025-05-13T09:53:36.797,173629,0,-5.000000,15.000000,981.000000
2025-05-13T09:53:36.798,173630,0,32.000000,43.000000,981.000000
2025-05-13T09:53:36.798,173631,0,32.000000,15.000000,989.000000
2025-05-13T09:53:36.798,173632,0,-4.000000,15.000000,989.000000
2025-05-13T09:53:36.799,173633,0,10.000000,24.000000,969.000000
2025-05-13T09:53:36.799,173634,0,10.000000,24.000000,979.000000
2025-05-13T09:53:36.800,173635,0,-9.000000,17.000000,979.000000
2025-05-13T09:53:36.800,173636,0,41.000000,37.000000,1021.000000
2025-05-13T09:53:36.800,173637,0,41.000000,37.000000,1021.000000
2025-05-13T09:53:36.801,173638,0,-3.000000,19.000000,988.000000
2025-05-13T09:53:36.801,173639,0,-3.000000,42.000000,974.000000
2025-05-13T09:53:36.801,173640,0,-9.000000,42.000000,974.000000
2025-05-13T09:53:36.802,173641,0,-10.000000,43.000000,1014.000000
2025-05-13T09:53:36.802,173642,0,-10.000000,43.000000,974.000000
2025-05-13T09:53:36.803,173643,0,-2.000000,39.000000,974.000000
2025-05-13T09:53:36.803,173644,0,-2.000000,19.000000,977.000000
2025-05-13T09:53:36.803,173645,0,31.000000,19.000000,977.000000
2025-05-13T09:53:36.804,173646,0,-14.000000,23.000000,971.000000
2025-05-13T09:53:36.804,173647,0,-14.000000,23.000000,1007.000000
2025-05-13T09:53:36.805,173648,0,-1.000000,45.000000,1007.000000
2025-05-13T09:53:36.805,173649,0,37.000000,39.000000,1015.000000
2025-05-13T09:53:36.805,173650,0,37.000000,39.000000,1015.000000
2025-05-13T09:53:36.806,173651,0,34.000000,44.000000,975.000000
2025-05-13T09:53:36.806,173652,0,34.000000,27.000000,1015.000000
2025-05-13T09:53:36.807,173653,0,-11.000000,27.000000,1015.000000
2025-05-13T09:53:36.807,173654,0,35.000000,45.000000,1044.000000
2025-05-13T09:53:36.807,173655,0,35.000000,45.000000,1017.000000
2025-05-13T09:53:36.808,173656,0,-2.000000,40.000000,1017.000000
2025-05-13T09:53:36.808,173657,0,-2.000000,38.000000,1014.000000
2025-05-13T09:53:36.809,173658,0,30.000000,38.000000,1014.000000
2025-05-13T09:53:36.809,173659,0,-13.000000,16.000000,1023.000000
2025-05-13T09:53:36.809,173660,0,-13.000000,16.000000,1026.000000
2025-05-13T09:53:36.810,173661,0,33.000000,21.000000,1026.000000
2025-05-13T09:53:36.810,173662,0,0.000000,42.000000,1018.000000
2025-05-13T09:53:36.810,173663,0,0.000000,42.000000,1018.000000
2025-05-13T09:53:36.811,173664,0,31.000000,24.000000,973.000000
2025-05-13T09:53:36.811,173665,0,31.000000,42.000000,1001.000000
2025-05-13T09:53:36.812,173666,0,12.000000,42.000000,1001.000000
2025-05-13T09:53:36.812,173667,0,-1.000000,43.000000,1047.000000
2025-05-13T09:53:36.812,173668,0,-1.000000,43.000000,1022.000000
2025-05-13T09:53:36.813,173669,0,41.000000,45.000000,1022.000000
2025-05-13T09:53:36.813,173670,0,41.000000,22.000000,972.000000
2025-05-13T09:53:36.814,173671,0,-11.000000,22.000000,972.000000
2025-05-13T09:53:36.814,173672,0,-14.000000,38.000000,1026.000000
2025-05-13T09:53:36.814,173673,0,-14.000000,38.000000,1008.000000
2025-05-13T09:53:36.815,173674,0,-5.000000,45.000000,1008.000000
2025-05-13T09:53:36.815,173675,0,25.000000,29.000000,1010.000000
2025-05-13T09:53:36.816,173676,0,32.000000,29.000000,1010.000000
2025-05-13T09:53:36.816,173677,0,-14.000000,24.000000,1024.000000
2025-05-13T09:53:36.816,173678,0,-14.000000,24.000000,1006.000000
2025-05-13T09:53:36.817,173679,0,-14.000000,20.000000,1006.000000
2025-05-13T09:53:36.817,173680,0,-4.000000,41.000000,1050.000000
2025-05-13T09:53:36.817,173681,0,-4.000000,41.000000,1020.000000
2025-05-13T09:53:36.818,173682,0,33.000000,17.000000,1002.000000
2025-05-13T09:53:36.818,173683,0,33.000000,43.000000,1020.000000
2025-05-13T09:53:36.819,173684,0,-12.000000,43.000000,1020.000000
2025-05-13T09:53:36.819,173685,0,0.000000,22.000000,1008.000000
2025-05-13T09:53:36.819,173686,0,0.000000,22.000000,1049.000000
2025-05-13T09:53:36.820,173687,0,-3.000000,45.000000,1049.000000
2025-05-13T09:53:36.820,173688,0,27.000000,44.000000,1050.000000
2025-05-13T09:53:36.821,173689,0,35.000000,44.000000,1050.000000
2025-05-13T09:53:36.821,173690,0,-4.000000,24.000000,1007.000000
2025-05-13T09:53:36.821,173691,0,-4.000000,24.000000,1006.000000
2025-05-13T09:53:36.822,173692,0,-4.000000,35.000000,1006.000000
2025-05-13T09:53:36.822,173693,0,34.000000,16.000000,1048.000000
2025-05-13T09:53:36.823,173694,0,34.000000,16.000000,1018.000000
2025-05-13T09:53:36.823,173695,0,42.000000,41.000000,1026.000000
2025-05-13T09:53:36.823,173696,0,42.000000,28.000000,1001.000000
2025-05-13T09:53:36.824,173697,0,-4.000000,28.000000,1001.000000
2025-05-13T09:53:36.824,173698,0,-13.000000,22.000000,1013.000000
2025-05-13T09:53:36.825,173699,0,-13.000000,22.000000,1029.000000
2025-05-13T09:53:36.825,173700,0,-2.000000,36.000000,1029.000000
2025-05-13T09:53:36.825,173701,0,-2.000000,44.000000,1028.000000
2025-05-13T09:53:36.826,173702,0,-2.000000,44.000000,1028.000000
2025-05-13T09:53:36.826,173703,0,0.000000,18.000000,1009.000000
2025-05-13T09:53:36.826,173704,0,0.000000,18.000000,1002.000000
2025-05-13T09:53:36.827,173705,0,-6.000000,21.000000,1002.000000
2025-05-13T09:53:36.827,173706,0,14.000000,19.000000,1002.000000
2025-05-13T09:53:36.828,173707,0,14.000000,19.000000,1002.000000
2025-05-13T09:53:36.828,173708,0,40.000000,19.000000,1015.000000
2025-05-13T09:53:36.828,173709,0,40.000000,27.000000,982.000000
2025-05-13T09:53:36.829,173710,0,15.000000,27.000000,982.000000
2025-05-13T09:53:36.829,173711,0,-11.000000,20.000000,1008.000000
2025-05-13T09:53:36.830,173712,0,-11.000000,20.000000,1006.000000
2025-05-13T09:53:36.830,173713,0,-9.000000,26.000000,1006.000000
2025-05-13T09:53:36.830,173714,0,-9.000000,42.000000,1016.000000
2025-05-13T09:53:36.831,173715,0,39.000000,42.000000,1016.000000
2025-05-13T09:53:36.831,173716,0,10.000000,22.000000,1017.000000
2025-05-13T09:53:36.832,173717,0,10.000000,22.000000,1011.000000
2025-05-13T09:53:36.832,173718,0,-3.000000,22.000000,1011.000000
2025-05-13T09:53:36.832,173719,0,-10.000000,42.000000,998.000000
2025-05-13T09:53:36.833,173720,0,-10.000000,42.000000,998.000000
2025-05-13T09:53:36.833,173721,0,-9.000000,41.000000,1020.000000
2025-05-13T09:53:36.833,173722,0,-9.000000,18.000000,1026.000000
2025-05-13T09:53:36.834,173723,0,-4.000000,18.000000,1026.000000
2025-05-13T09:53:36.834,173724,0,14.000000,42.000000,1006.000000
2025-05-13T09:53:36.835,173725,0,14.000000,42.000000,1013.000000
2025-05-13T09:53:36.835,173726,0,33.000000,32.000000,1013.000000
2025-05-13T09:53:36.835,173727,0,33.000000,18.000000,985.000000
2025-05-13T09:53:36.836,173728,0,-4.000000,18.000000,985.000000
2025-05-13T09:53:36.836,173729,0,33.000000,25.000000,979.000000
2025-05-13T09:53:36.837,173730,0,33.000000,25.000000,1020.000000
2025-05-13T09:53:36.837,173731,0,-9.000000,23.000000,1020.000000
2025-05-13T09:53:36.837,173732,0,37.000000,42.000000,979.000000
2025-05-13T09:53:36.838,173733,0,37.000000,42.000000,979.000000
2025-05-13T09:53:36.838,173734,0,-7.000000,43.000000,967.000000
2025-05-13T09:53:36.839,173735,0,-7.000000,24.000000,982.000000
2025-05-13T09:53:36.839,173736,0,-13.000000,24.000000,982.000000
2025-05-13T09:53:36.839,173737,0,-3.000000,23.000000,1019.000000
2025-05-13T09:53:36.840,173738,0,-3.000000,23.000000,1017.000000
2025-05-13T09:53:36.840,173739,0,33.000000,16.000000,1017.000000
2025-05-13T09:53:36.841,173740,0,33.000000,34.000000,987.000000
2025-05-13T09:53:36.841,173741,0,40.000000,34.000000,987.000000
2025-05-13T09:53:36.841,173742,0,-11.000000,18.000000,975.000000
2025-05-13T09:53:36.842,173743,0,-11.000000,18.000000,1013.000000
2025-05-13T09:53:36.842,173744,0,-3.000000,23.000000,1013.000000
2025-05-13T09:53:36.842,173745,0,45.000000,42.000000,1024.000000
2025-05-13T09:53:36.843,173746,0,45.000000,42.000000,1024.000000
2025-05-13T09:53:36.843,173747,0,35.000000,17.000000,994.000000
2025-05-13T09:53:36.844,173748,0,35.000000,20.000000,972.000000
2025-05-13T09:53:36.844,173749,0,-5.000000,20.000000,972.000000
2025-05-13T09:53:36.844,173750,0,0.000000,15.000000,1017.000000
2025-05-13T09:53:36.845,173751,0,0.000000,15.000000,1013.000000
2025-05-13T09:53:36.845,173752,0,33.000000,18.000000,1013.000000
2025-05-13T09:53:36.846,173753,0,33.000000,21.000000,972.000000
2025-05-13T09:53:36.846,173754,0,-3.000000,21.000000,972.000000
2025-05-13T09:53:36.846,173755,0,-13.000000,22.000000,969.000000
2025-05-13T09:53:36.847,173756,0,-13.000000,22.000000,1001.000000
2025-05-13T09:53:36.847,173757,0,-8.000000,45.000000,1001.000000
2025-05-13T09:53:36.848,173758,0,42.000000,16.000000,974.000000
2025-05-13T09:53:36.848,173759,0,42.000000,16.000000,974.000000
2025-05-13T09:53:36.848,173760,0,0.000000,44.000000,991.000000
2025-05-13T09:53:36.849,173761,0,0.000000,19.000000,969.000000
2025-05-13T09:53:36.849,173762,0,12.000000,19.000000,969.000000
2025-05-13T09:53:36.850,173763,0,-3.000000,40.000000,1020.000000
2025-05-13T09:53:36.850,173764,0,-3.000000,40.000000,1014.000000
2025-05-13T09:53:36.850,173765,0,30.000000,24.000000,1014.000000
2025-05-13T09:53:36.851,173766,0,30.000000,18.000000,995.000000
2025-05-13T09:53:36.851,173767,0,33.000000,18.000000,995.000000
2025-05-13T09:53:36.851,173768,0,-10.000000,23.000000,1015.000000
2025-05-13T09:53:36.852,173769,0,-10.000000,23.000000,1016.000000
2025-05-13T09:53:36.852,173770,0,-9.000000,44.000000,1016.000000
2025-05-13T09:53:36.853,173771,0,38.000000,18.000000,981.000000
2025-05-13T09:53:36.853,173772,0,38.000000,18.000000,981.000000
2025-05-13T09:53:36.853,173773,0,-1.000000,19.000000,990.000000
2025-05-13T09:53:36.854,173774,0,-1.000000,18.000000,982.000000
2025-05-13T09:53:36.854,173775,0,-12.000000,18.000000,982.000000
2025-05-13T09:53:36.855,173776,0,-6.000000,41.000000,1000.000000
2025-05-13T09:53:36.855,173777,0,-6.000000,41.000000,974.000000
2025-05-13T09:53:36.855,173778,0,34.000000,45.000000,974.000000
2025-05-13T09:53:36.856,173779,0,34.000000,18.000000,997.000000
2025-05-13T09:53:36.856,173780,0,32.000000,18.000000,997.000000
2025-05-13T09:53:36.856,173781,0,-3.000000,18.000000,970.000000
2025-05-13T09:53:36.857,173782,0,-3.000000,18.000000,1025.000000
2025-05-13T09:53:36.857,173783,0,-1.000000,23.000000,1025.000000
2025-05-13T09:53:36.858,173784,0,33.000000,19.000000,1016.000000
2025-05-13T09:53:36.858,173785,0,33.000000,19.000000,1016.000000
2025-05-13T09:53:36.858,173786,0,37.000000,27.000000,997.000000
2025-05-13T09:53:36.859,173787,0,37.000000,25.000000,977.000000
2025-05-13T09:53:36.859,173788,0,13.000000,25.000000,977.000000
2025-05-13T09:53:36.860,173789,0,0.000000,43.000000,1007.000000
2025-05-13T09:53:36.860,173790,0,0.000000,43.000000,1007.000000
2025-05-13T09:53:36.860,173791,0,18.000000,44.000000,1014.000000
2025-05-13T09:53:36.861,173792,0,18.000000,17.000000,995.000000
