Timestamp,Heading,SlaveID,Command,Tick,X,Y,Z
2025-04-28 17:26:10,0xAA,22,0x2,317849,-75.000000000,65.000000000,906.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317849,-22.000000000,130.000000000,1371.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317850,-22.000000000,130.000000000,726.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317850,5.000000000,141.000000000,726.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317850,5.000000000,78.000000000,488.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317851,11.000000000,78.000000000,488.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317851,-19.000000000,97.000000000,1247.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317851,-19.000000000,97.000000000,1151.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317852,4.000000000,180.000000000,1151.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317852,4.000000000,235.000000000,619.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317853,123.000000000,235.000000000,619.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317853,48.000000000,157.000000000,1074.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317853,48.000000000,157.000000000,1352.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317854,48.000000000,189.000000000,1352.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317854,147.000000000,231.000000000,610.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317855,147.000000000,231.000000000,610.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317855,126.000000000,167.000000000,767.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317855,126.000000000,96.000000000,1113.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317856,26.000000000,96.000000000,1113.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317856,148.000000000,107.000000000,957.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317857,148.000000000,107.000000000,881.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317857,164.000000000,15.000000000,881.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317857,164.000000000,-40.000000000,882.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317858,-3.000000000,-40.000000000,882.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317858,86.000000000,-32.000000000,940.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317858,86.000000000,-32.000000000,1195.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317859,186.000000000,14.000000000,1195.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317859,186.000000000,16.000000000,930.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317860,80.000000000,16.000000000,930.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317860,105.000000000,-36.000000000,556.000000000
